Product Link,Product Name,Price
https://www.flipkart.com/vivo-t3-ultra-frost-green-256-gb/p/itme360ff5b7dbab?pid=MOBH4EACZKRYXR4E&lid=LSTMOBH4EACZKRYXR4EZLDLEC&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBH4EACZKRYXR4E.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo T3 Ultra (Frost Green, 256 GB)",35999.0
https://www.flipkart.com/vivo-v40e-5g-mint-green-256-gb/p/itm710974d0d3986?pid=MOBH4K7QPDGTADDZ&lid=LSTMOBH4K7QPDGTADDZKZDEBW&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBH4K7QPDGTADDZ.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo V40e 5G (Mint Green, 256 GB)",30999.0
https://www.flipkart.com/vivo-v40e-5g-royal-bronze-256-gb/p/itm710974d0d3986?pid=MOBH4K7QB5XUH4Q2&lid=LSTMOBH4K7QB5XUH4Q2GVXDAN&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBH4K7QB5XUH4Q2.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo V40e 5G (Royal Bronze, 256 GB)",30999.0
https://www.flipkart.com/vivo-v40e-5g-royal-bronze-128-gb/p/itm710974d0d3986?pid=MOBH4K7QHCVHRHAH&lid=LSTMOBH4K7QHCVHRHAHDJJKTD&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBH4K7QHCVHRHAH.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo V40e 5G (Royal Bronze, 128 GB)",28999.0
https://www.flipkart.com/vivo-v40e-5g-mint-green-128-gb/p/itm710974d0d3986?pid=MOBH4K7QTGYZUX6E&lid=LSTMOBH4K7QTGYZUX6EVCTYSE&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBH4K7QTGYZUX6E.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo V40e 5G (Mint Green, 128 GB)",28999.0
https://www.flipkart.com/vivo-v30-pro-5g-classic-black-256-gb/p/itmd7b7a1700c431?pid=MOBGYGCBEM4PVYYM&lid=LSTMOBGYGCBEM4PVYYMM3TTW6&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBGYGCBEM4PVYYM.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo V30 Pro 5G (Classic Black, 256 GB)",38999.0
https://www.flipkart.com/vivo-t2-pro-5g-new-moon-black-256-gb/p/itm1230688cdef18?pid=MOBGT4RZMZFEWDY7&lid=LSTMOBGT4RZMZFEWDY7VBNVSK&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=Search&iid=93ce2134-3ff0-4397-a1ab-b0ef2b008a62.MOBGT4RZMZFEWDY7.SEARCH&ppt=sp&ppn=sp&ssid=lj9np1n5r40000001729315031873&qH=f696c2fbb0b173a0,"vivo T2 Pro 5G (New Moon Black, 256 GB)",23999.0
https://www.flipkart.com/oppo-reno-12-pro-5g-manish-malhotra-limited-edition-256-gb/p/itmed01efe011f83?pid=MOBH4GGZGTN6G6PG&lid=LSTMOBH4GGZGTN6G6PGV3NA6H&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH4GGZGTN6G6PG.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB)",36999.0
https://www.flipkart.com/oppo-f27-5g-amber-orange-256-gb/p/itm28a1475349dae?pid=MOBH3HVTFQZMASHQ&lid=LSTMOBH3HVTFQZMASHQMI0XMD&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH3HVTFQZMASHQ.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 5G (Amber Orange, 256 GB)",22999.0
https://www.flipkart.com/oppo-f25-pro-5g-ocean-blue-256-gb/p/itm9451b9c477991?pid=MOBGXX3V666RMFVU&lid=LSTMOBGXX3V666RMFVUEEDWBP&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBGXX3V666RMFVU.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F25 Pro 5G (Ocean Blue, 256 GB)",25999.0
https://www.flipkart.com/oppo-reno-12-pro-5g-space-brown-256-gb/p/itmed01efe011f83?pid=MOBH2AHZUEWJYZTZ&lid=LSTMOBH2AHZUEWJYZTZ0OMMYH&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH2AHZUEWJYZTZ.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno 12 Pro 5G (Space Brown, 256 GB)",36999.0
https://www.flipkart.com/oppo-reno-12-pro-5g-sunset-gold-256-gb/p/itmed01efe011f83?pid=MOBH2AHZWGRHRJYD&lid=LSTMOBH2AHZWGRHRJYD3XCU2V&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH2AHZWGRHRJYD.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno 12 Pro 5G (Sunset Gold, 256 GB)",36999.0
https://www.flipkart.com/oppo-f25-pro-5g-lava-red-256-gb/p/itm9451b9c477991?pid=MOBGXX3VYQKB9CAF&lid=LSTMOBGXX3VYQKB9CAFQDZVFB&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBGXX3VYQKB9CAF.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F25 Pro 5G (Lava Red, 256 GB)",25999.0
https://www.flipkart.com/oppo-reno-12-5g-astro-silver-256-gb/p/itmaa6baddef2662?pid=MOBH2AHZVW2YGJFZ&lid=LSTMOBH2AHZVW2YGJFZJKK2GJ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH2AHZVW2YGJFZ.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno 12 5G (Astro Silver, 256 GB)",32999.0
https://www.flipkart.com/oppo-f27-pro-dusk-pink-128-gb/p/itm5235c3c836cc9?pid=MOBHF3DJ3JGU7T7P&lid=LSTMOBHF3DJ3JGU7T7PHYX4RI&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBHF3DJ3JGU7T7P.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 Pro+ (Dusk Pink, 128 GB)",27999.0
https://www.flipkart.com/oppo-f27-pro-midnight-navy-128-gb/p/itm5235c3c836cc9?pid=MOBHF3DJM6Y8N4BA&lid=LSTMOBHF3DJM6Y8N4BADOQW8U&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBHF3DJM6Y8N4BA.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 Pro+ (Midnight Navy, 128 GB)",27999.0
https://www.flipkart.com/oppo-reno-12-5g-matte-brown-256-gb/p/itmaa6baddef2662?pid=MOBH2AHZGJBSPDGA&lid=LSTMOBH2AHZGJBSPDGAQW2GCX&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH2AHZGJBSPDGA.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno 12 5G (Matte Brown, 256 GB)",32999.0
https://www.flipkart.com/oppo-reno-12-5g-sunset-peach-256-gb/p/itmaa6baddef2662?pid=MOBH2AHZSYDG7VF8&lid=LSTMOBH2AHZSYDG7VF8E0U8XC&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH2AHZSYDG7VF8.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno 12 5G (Sunset Peach, 256 GB)",32999.0
https://www.flipkart.com/oppo-f27-5g-emerald-green-128-gb/p/itm28a1475349dae?pid=MOBH3HVTZQVGYHG3&lid=LSTMOBH3HVTZQVGYHG3O8L5KV&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH3HVTZQVGYHG3.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 5G (Emerald Green, 128 GB)",20999.0
https://www.flipkart.com/oppo-f27-pro-dusk-pink-256-gb/p/itm5235c3c836cc9?pid=MOBHF3DJ8CREZW7M&lid=LSTMOBHF3DJ8CREZW7MGWIS9Y&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBHF3DJ8CREZW7M.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 Pro+ (Dusk Pink, 256 GB)",29999.0
https://www.flipkart.com/oppo-f27-pro-midnight-navy-256-gb/p/itm5235c3c836cc9?pid=MOBHF3DJJHWN5VPP&lid=LSTMOBHF3DJJHWN5VPPVIIOWO&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBHF3DJJHWN5VPP.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 Pro+ (Midnight Navy, 256 GB)",29999.0
https://www.flipkart.com/oppo-f27-5g-amber-orange-128-gb/p/itm28a1475349dae?pid=MOBH3HVTZET6K3UJ&lid=LSTMOBH3HVTZET6K3UJZLLYJO&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBH3HVTZET6K3UJ.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO F27 5G (Amber Orange, 128 GB)",20999.0
https://www.flipkart.com/oppo-reno10-pro-5g-silvery-grey-256-gb/p/itm7fc37fb654ef8?pid=MOBGQP3UUZE5CEYZ&lid=LSTMOBGQP3UUZE5CEYZVABO05&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBGQP3UUZE5CEYZ.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno10 Pro 5G (Silvery Grey, 256 GB)",37999.0
https://www.flipkart.com/oppo-reno11-pro-5g-pearl-white-256-gb/p/itm41ee989232c22?pid=MOBGWU4CKMHF7HXK&lid=LSTMOBGWU4CKMHF7HXKR72WTX&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBGWU4CKMHF7HXK.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno11 Pro 5G (Pearl White, 256 GB)",37999.0
https://www.flipkart.com/oppo-reno11-pro-5g-rock-grey-256-gb/p/itm41ee989232c22?pid=MOBGWU4CKWXGZFWC&lid=LSTMOBGWU4CKWXGZFWCSD9X5W&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&fm=Search&iid=4f5bb03e-1b64-47c7-8aeb-19ffcdb8909e.MOBGWU4CKWXGZFWC.SEARCH&ppt=sp&ppn=sp&ssid=pm2fj3p80w0000001729315061275&qH=f696c2fbb0b173a0,"OPPO Reno11 Pro 5G (Rock Grey, 256 GB)",37999.0
